N6705B Exported scope view data
0.015564
0.0156148
0.0153605
0.0153859
0.015564
0.0153097
0.015564
0.051651
0.0679525
0.076472
0.0155385
0.015564
0.0155385
0.0154877
0.0155385
0.0156403
0.0154877
0.015564
0.0153097
0.0151825
0.0154368
0.0155131
0.0154877
0.0154368
0.0154114
0.0154114
0.0153859
0.0154877
0.0154877
0.0155131
0.0154368
0.0155131
0.0153351
0.0156148
0.0154877
0.0153605
0.0155385
0.0154114
0.0152842
0.0155385
0.0155894
0.0155385
0.0154114
0.0153605
0.015564
0.0153859
0.0156657
0.0154114
0.015564
0.0153351
0.0153859
0.0155385
0.0156148
0.0154622
0.0154877
0.0154622
0.0155894
0.0155894
0.0155385
0.0154877
0.0155131
0.0153605
0.0152588
0.0155385
0.0154114
0.0154877
0.0153605
0.0156911
0.0154368
0.0155131
0.0154877
0.015564
0.0152079
0.0154114
0.0155385
0.0153859
0.0154877
0.0547028
0.0683848
0.0300089
0.0154114
0.0154877
0.0154877
0.0155894
0.0154622
0.0154877
0.0153097
0.0154114
0.0154368
0.0152588
0.0153097
0.0154622
0.0154368
0.0155131
0.0155131
0.0155385
0.0154622
0.0154114
0.0154622
0.015564
0.0154368
0.0154368
0.0156403
0.015564
0.0154877
0.0153605
0.0154114
0.015564
0.0156911
0.0153605
0.0154622
0.0153605
0.0154114
0.0154368
0.015564
0.0154368
0.0155894
0.0155385
0.0155894
0.0153097
0.0155131
0.0154877
0.0154114
0.0155894
0.0154114
0.0155131
0.0153859
0.015564
0.0154622
0.0155385
0.0154622
0.0156403
0.0155131
0.0154622
0.0154114
0.0152334
0.0153859
0.0154368
0.0156148
0.0155131
0.0155131
0.0154877
0.0154877
0.0154622
0.0153351
0.0155131
0.0153097
0.0791168
0.065155
0.0153859
0.0155131
0.0154622
0.0152588
0.0154368
0.0153351
0.0153097
0.0154877
0.0154368
0.0154368
0.0153859
0.0154877
0.015564
0.0152588
0.0154114
0.0153859
0.0155131
0.0154114
0.0155131
0.0154114
0.0152079
0.0155131
0.0155131
0.0154114
0.015564
0.0153351
0.0156403
0.0153859
0.0153859
0.0154368
0.0153351
0.0154622
0.0153351
0.0153859
0.0154368
0.0153351
0.0155385
0.0154622
0.0153097
0.0153605
0.0152334
0.0156148
0.0154622
0.0155131
0.0154622
0.0154368
0.0154622
0.0155385
0.0155385
0.0153859
0.0153859
0.0154877
0.0154622
0.0155131
0.0154877
0.0153351
0.0154114
0.0155385
0.0153605
0.0155131
0.0153605
0.0153859
0.0153605
0.015564
0.015564
0.0153859
0.0153859
0.0154877
0.0676473
0.0651805
0.0155131
0.0153605
0.0152842
0.0154114
0.0154368
0.0154368
0.0154877
0.0153351
0.0152079
0.0153097
0.0154114
0.0154622
0.0156148
0.0154114
0.0155385
0.0153605
0.0154877
0.0153605
0.0154114
0.0153605
0.0155131
0.0153859
0.0155131
0.0153605
0.015564
0.0154368
0.0153605
0.0154368
0.0154622
0.0153859
0.0154622
0.0154368
0.0155385
0.0156657
0.0154877
0.0154877
0.0153605
0.0153097
0.0155131
0.0155385
0.0154368
0.0154622
0.0154368
0.0154877
0.0153351
0.0155131
0.0154622
0.0153859
0.0155385
0.0154622
0.0153859
0.0154114
0.0154114
0.0155131
0.0155131
0.0154114
0.0153097
0.0155131
0.0153605
0.0156403
0.0155385
0.0153859
0.0154877
0.0153605
0.0154368
0.0153605
0.0153097
0.0156403
0.0683085
0.0650533
0.0153605
0.0154877
0.0154368
0.0155131
0.0154114
0.0155131
0.0154877
0.0156148
0.0155385
0.0153605
0.0154622
0.0153859
0.0155131
0.0152334
0.0154368
0.0153605
0.0154877
0.0155131
0.0154114
0.0155131
0.0153351
0.0151825
0.0154114
0.0154368
0.0155131
0.0154622
0.0154368
0.0154622
0.015564
0.0155385
0.0153605
0.0156403
0.0155131
0.0153859
0.0156148
0.0154622
0.0153351
0.0153351
0.0154368
0.0153605
0.0153605
0.0155385
0.0153605
0.0153097
0.0156148
0.0154622
0.0153605
0.0153605
0.0154368
0.0155385
0.0154368
0.0153097
0.0155894
0.0155894
0.015564
0.0156403
0.0155894
0.0156403
0.0155131
0.0156657
0.0154368
0.0153859
0.0154368
0.0154877
0.0153351
0.0153859
0.0154877
0.0154877
0.0679779
0.0648753
0.0155131
0.0153605
0.015742
0.0155385
0.0154877
0.0154368
0.0153097
0.0152842
0.0154877
0.0154114
0.0153605
0.0153605
0.0153859
0.0153859
0.0154114
0.0155385
0.0154114
0.0152842
0.0155385
0.0156148
0.0153097
0.0153859
0.0154622
0.0154877
0.0153859
0.0154622
0.0153859
0.0154114
0.0154368
0.0154368
0.0154368
0.0155131
0.0154114
0.0155131
0.0154114
0.0153605
0.0156148
0.0154368
0.0152334
0.0154368
0.0156403
0.0156148
0.0154114
0.0154877
0.0156403
0.0156148
0.0155131
0.0153859
0.0155894
0.015564
0.015564
0.0154114
0.0154622
0.0154622
0.0155131
0.0153351
0.0154114
0.0153605
0.0154877
0.0155385
0.0154114
0.0153859
0.0154368
0.0155131
0.0153859
0.0154622
0.0155131
0.0155894
0.0678762
0.0649007
0.0155131
0.015564
0.0155385
0.0155131
0.0154622
0.0154114
0.0153351
0.0155385
0.0153605
0.0155385
0.0153859
0.015564
0.015564
0.0156148
0.0154622
0.0154368
0.0153351
0.0153351
0.0152842
0.0155894
0.0156403
0.0152588
0.0154877
0.0154368
0.0155131
0.0153351
0.0155385
0.0152588
0.0156403
0.0153605
0.015564
0.0155131
0.0154368
0.0155894
0.0155385
0.0154368
0.0154368
0.0153351
0.0154877
0.0154622
0.0154114
0.0154114
0.0155131
0.0153605
0.0154368
0.015564
0.0154877
0.0154622
0.0153351
0.0154114
0.0153859
0.0155131
0.0154368
0.0155131
0.0153351
0.0151825
0.0152842
0.0155385
0.0154114
0.0156148
0.0155131
0.0154877
0.0154877
0.0154368
0.0156148
0.0154877
0.0156148
0.0154622
0.0679016
0.065155
0.0154877
0.0155131
0.0154622
0.0152842
0.0154368
0.0155131
0.0153859
0.0154877
0.0154114
0.0157166
0.0156403
0.0153097
0.0154622
0.0153859
0.0152334
0.0154368
0.0153351
0.0155894
0.0155385
0.0154877
0.0154877
0.0156403
0.0153859
0.0155385
0.0790405
0.069809
0.0683085
0.0682322
0.0682322
0.0681051
0.0683339
0.0681559
0.0681559
0.0680796
0.0652059
0.0682322
0.0681814
0.0682576
0.0683848
0.0787099
0.0683339
0.0680033
0.0681814
0.0680288
0.0681559
0.0688426
0.0687663
0.0686646
0.0686391
0.0685374
0.0687408
0.0687408
0.0641886
0.0678507
0.0643667
0.0680033
0.0681814
0.0680033
0.0681559
0.0681051
0.0684611
0.0682322
0.0680542
0.0684357
0.0681305
0.0686391
0.0687408
0.0684611
0.0686391
0.0652568
0.068512
0.0684611
0.0685374
0.0685374
0.0688171
0.0685883
0.0686646
0.0687408
0.0681559
0.0680542
0.015564
0.0155894
0.0153605
0.0153097
0.015564
0.0154877
0.0156148
0.0153605
0.0154877
0.0154877
0.0153859
0.0153351
0.0154877
0.0156148
0.0155894
0.0155385
0.0154622
0.0153859
0.0154114
0.0155894
0.0154114
0.0154622
0.0154622
0.0154877
0.0154114
0.0154114
0.0154877
0.0154877
0.0154368
0.0154877
0.0154114
0.0156657
0.0152079
0.0154622
0.0154877
0.0152842
0.0154114
0.0154877
0.0154114
0.0152842
0.0154114
0.0153859
0.0153351
0.0154877
0.0154622
0.0154877
0.0155131
0.0152588
0.0154877
0.0155894
0.0153605
0.0155131
0.0155131
0.0156657
0.0154622
0.0154368
0.0155385
0.0155131
0.0679016
0.0680796
0.0153097
0.0155894
0.0154114
0.0154368
0.0154368
0.0155894
0.0152588
0.0154368
0.0155385
0.015564
0.0154622
0.0154368
0.0154877
0.0155385
0.0153859
0.0154877
0.0155131
0.0154877
0.0151571
0.0156657
0.0155894
0.0153859
0.0153859
0.0155385
0.0154622
0.0154622
0.0153859
0.0153859
0.0155385
0.0153859
0.0155131
0.0155131
0.0155131
0.0154877
0.015564
0.0155385
0.0157674
0.0155385
0.0154368
0.0155894
0.0153859
0.0153859
0.0155131
0.0154877
0.0153859
0.0155894
0.0155131
0.0156148
0.0153605
0.0154368
0.0154622
0.0155385
0.0155385
0.0154368
0.015564
0.0153351
0.0154622
0.0155131
0.0154114
0.0153605
0.0156911
0.0156403
0.0153859
0.0154114
0.0156911
0.0154368
0.0154877
0.0155385
0.0678762
0.0651296
0.0152334
0.0154368
0.0155894
0.0154877
0.0152842
0.0155385
0.0152842
0.0153605
0.0153351
0.0155894
0.0153097
0.0152588
0.0154368
0.015564
0.0155894
0.0153097
0.0153859
0.0152842
0.015564
0.0153351
0.0150553
0.0154622
0.0153605
0.0154622
0.0153859
0.0154114
0.015564
0.0154368
0.0155131
0.0154877
0.015564
0.0156148
0.0155131
0.0152842
0.0153859
0.0155131
0.0154114
0.0155385
0.0154368
0.015564
0.0155385
0.0154877
0.0157674
0.0155131
0.0153351
0.0155385
0.015564
0.0154368
0.0153605
0.0154622
0.0153605
0.0156148
0.0153859
0.015564
0.015564
0.0153605
0.0153351
0.0153351
0.0154622
0.0154877
0.0155385
0.0154877
0.015564
0.0154368
0.0154114
0.0156148
0.0153097
0.0226339
0.0681559
0.0652822
0.0152842
0.0154114
0.0154114
0.0153351
0.0153859
0.0153605
0.0154368
0.0155131
0.0156657
0.0155385
0.0153859
0.0153859
0.0154622
0.0153605
0.0154877
0.0153097
0.0153859
0.0152334
0.0156148
0.0153605
0.015564
0.0153859
0.0153351
0.0155131
0.0154622
0.0153859
0.0153351
0.0154877
0.0154368
0.0153605
0.0154114
0.0155385
0.0154877
0.0155894
0.0156148
0.0154368
0.0153859
0.0155894
0.015564
0.0154877
0.0153859
0.0154368
0.0156148
0.0154622
0.0156148
0.0156657
0.0153605
0.015564
0.0153859
0.0154877
0.0154622
0.0154114
0.0155385
0.0155385
0.0154877
0.0155131
0.0153859
0.0154877
0.0154877
0.0154877
0.0154877
0.0154622
0.0152588
0.0153605
0.0155131
0.0156148
0.0155385
0.0613149
0.0685883
0.0650024
0.0153605
0.0156403
0.0155131
0.0155385
0.0154114
0.0153859
0.0154877
0.0155131
0.0153859
0.0153605
0.0153351
0.0153605
0.0156403
0.0154368
0.0155385
0.0154114
0.0156148
0.0153097
0.0154368
0.015564
0.0154114
0.0155894
0.0154877
0.0154368
0.0154877
0.0154622
0.0153605
0.015564
0.0156403
0.0155131
0.0154877
0.0153859
0.015564
0.0155131
0.0154114
0.0154877
0.0152588
0.0154877
0.0155131
0.0155385
0.0155385
0.0154114
0.0153351
0.0154114
0.0154368
0.0154877
0.0154114
0.0156403
0.0154622
0.0154877
0.0154622
0.0154114
0.0154622
0.0155385
0.0153351
0.0153605
0.0153605
0.0154877
0.0155894
0.0154368
0.0153097
0.0155131
0.0154877
0.0153097
0.0153351
0.0154368
0.015564
0.0526174
0.0681051
0.0744883
0.0154622
0.0155894
0.0156911
0.0153859
0.0153097
0.0155894
0.0154114
0.0153859
0.0155894
0.0153859
0.0154622
0.0154622
0.0156911
0.0155131
0.015564
0.0154622
0.0154622
0.0153351
0.0154877
0.0153605
0.0154114
0.0154622
0.0155131
0.0153859
0.0154114
0.0155894
0.0154114
0.0155894
0.0153351
0.0154622
0.0153605
0.015564
0.0155131
0.0154877
0.0154368
0.0152334
0.0153605
0.0154114
0.0153351
0.0154114
0.015564
0.0155385
0.0154368
0.0156911
0.0153859
0.0154622
0.0153351
0.0154368
0.0153859
0.0155894
0.0153351
0.0154622
0.0155385
0.0153859
0.0153605
0.0155894
0.0154622
0.0154622
0.0160217
0.0153351
0.0154622
0.0155894
0.0154622
0.0154368
0.0154368
0.0153859
0.015564
0.0528463
0.0680542
0.079422
0.0154877
0.0153859
0.0154877
0.0155385
0.0153859
0.0153605
0.0154114
0.0154622
0.0152588
0.0154368
0.0154114
0.0154368
0.0155894
0.0153605
0.0154368
0.0155385
0.0156657
0.0154877
0.0155131
0.0154622
0.0155131
0.0152842
0.0153351
0.0155385
0.0155131
0.0153859
0.0154622
0.0154877
0.0154368
0.0153859
0.0154114
0.0155131
0.0154114
0.0154368
0.0154877
0.0154622
0.0153351
0.0155385
0.0155131
0.0154368
0.0153605
0.0154877
0.0154622
0.0154368
0.0155385
0.0155131
0.0154114
0.0154368
0.0154877
0.0155385
0.0153351
0.0154877
0.0154622
0.0155385
0.0154114
0.0155385
0.0155894
0.0154877
0.0154877
0.0153859
0.015564
0.0153859
0.0154114
0.0154877
0.0155131
0.0154114
0.0153859
0.0539398
0.0677999
0.0278982
0.0154622
0.015564
0.0155131
0.0154368
0.0156148
0.0154114
0.0154368
0.0154622
0.0153859
0.0154114
0.0154622
0.015564
0.0155894
0.0155385
0.0153605
0.0153351
0.0153351
0.0154622
0.0153859
0.0153859
0.0154368
0.0154877
0.0154114
0.0153097
0.0155131
0.0156911
0.0155894
0.0154114
0.0153605
0.0152079
0.0154877
0.0155131
0.015564
0.0153097
0.0154877
0.0155385
0.0156403
0.0155385
0.0155894
0.0154114
0.0154622
0.0154622
0.0154114
0.0153859
0.0153097
0.0154622
0.0153859
0.0153859
0.0154368
0.0155894
0.015564
0.0152842
0.0153859
0.0154877
0.0155385
0.0154622
0.0154114
0.0155894
0.0155385
0.0154622
0.0154877
0.0155894
0.0155894
0.0154114
0.0154368
0.0153351
0.0152842
0.0757853
0.0649007
0.0154114
0.0155131
0.0154114
0.0154877
0.015564
0.0153097
0.0154368
0.0153859
0.0154368
0.0154368
0.0154114
0.0154368
0.0154622
0.0151825
0.0153097
0.0154622
0.0154114
0.0153097
0.0153859
0.0154368
0.0153859
0.0154877
0.0154622
0.0154114
0.0153351
0.0153351
0.0153097
0.0155131
0.0153859
0.0154114
0.0153605
0.0155894
0.0154877
0.0154622
0.0154368
0.0154622
0.0154114
0.0153605
0.0154622
0.0155131
0.0153351
0.0154114
0.015564
0.0155385
0.0154622
0.0154368
0.0156148
0.0154114
0.0155131
0.0154877
0.0155131
0.0154622
0.0154114
0.0155385
0.0154114
0.0155131
0.0152588
0.015564
0.0154114
0.0153605
0.0154368
0.0155131
0.0153859
0.0154622
0.0153605
0.0154368
0.0156148
0.0153605
0.0676982
0.0652059
0.0153097
0.0154368
0.0155131
0.0153859
0.0154877
0.0154368
0.0154622
0.0154622
0.0773366
0.0681559
0.0689697
0.0685883
0.0681814
0.0681305
0.0682322
0.0682322
0.0682831
0.0683848
0.0721741
0.0686391
0.0685374
0.0685883
0.0685883
0.0685374
0.0681559
0.0681814
0.0681051
0.0679779
0.0678507
0.0678762
0.0679779
0.0687663
0.0685883
0.068512
0.0650787
0.0688171
0.0679779
0.0687663
0.0685374
0.0686391
0.0687917
0.0687917
0.0681051
0.0682322
0.0683085
0.0682831
0.0681559
0.0682322
0.0682322
0.0687154
0.0684102
0.0687408
0.0684357
0.0686646
0.0687663
0.0685628
0.0686646
0.0688426
0.0686391
0.0686646
0.0681051
0.0685628
0.0695038
0.0153605
0.0155131
0.0154622
0.0153605
0.015564
0.0710805
0.0680796
0.0678253
0.067927
0.0678507
0.0684102
0.0684357
0.0683339
0.0685628
0.0682831
0.0681051
0.0691223
0.0684611
0.0683848
0.0684865
0.068512
0.0684865
0.0684611
0.068512
0.0683594
0.0685374
0.0681051
0.0685628
0.0684102
0.0686137
0.0681814
0.0682322
0.0684611
0.0683085
0.0684865
0.0684102
0.0684102
0.0684102
0.0683848
0.0683594
0.0681305
0.0650533
0.0153605
0.0154877
0.0154877
0.0155131
0.0155131
0.0155385
0.0154877
0.0154622
0.0155131
0.0153859
0.0154622
0.0154368
0.0154877
0.0154622
0.0155894
0.0153605
0.0154622
0.0155385
0.0154622
0.0154368
0.0152588
0.0156657
0.0156403
0.0155385
0.0156148
0.0154368
0.0154368
0.0154114
0.0154622
0.0155894
0.0154877
0.0154114
0.0155894
0.0562286
0.0649516
0.0155894
0.0154622
0.0154877
0.0154877
0.0155385
0.0153351
0.0153859
0.015564
0.0154114
0.0156148
0.0155385
0.0156148
0.0154622
0.0153605
0.0151825
0.0154622
0.015564
0.0153351
0.015564
0.0156148
0.0153859
0.0154877
0.0156148
0.0156148
0.0153351
0.0154877
0.0154114
0.0154114
0.0153605
0.0155131
0.0155385
0.0153859
0.0155894
0.0153097
0.0155385
0.0153351
0.0152842
0.0153351
0.0153859
0.0154114
0.0154877
0.0154877
0.0154877
0.0153351
0.0153859
0.0153097
0.0153097
0.0156911
0.0153605
0.0153605
0.0154114
0.0153859
0.0153351
0.0153859
0.015564
0.0155131
0.0154622
0.0155894
0.015564
0.0154114
0.0154368
0.0152842
0.0154622
0.0154114
0.0155131
0.0156657
0.0152588
0.0155385
0.0679016
0.0650279
0.0153097
0.0155385
0.0154622
0.0155131
0.0155131
0.0155894
0.0154877
0.0154877
0.0154114
0.0155894
0.0154622
0.0153859
0.0154622
0.0152079
0.0154622
0.0154877
0.0155385
0.0155894
0.0155385
0.0156148
0.0154622
0.0155131
0.0156148
0.0156403
0.0155894
0.0154114
0.0152588
0.0156657
0.0153605
0.0154114
0.0155894
0.015742
0.0154114
0.0156148
0.0153351
0.0156403
0.0154877
0.0156403
0.0154622
0.0154368
0.0156148
0.0152842
0.0153859
0.0153605
0.0153351
0.0154877
0.0154368
0.0153605
0.0157166
0.0154622
0.0155131
0.0153859
0.0154368
0.0155385
0.0155385
0.0152842
0.0154877
0.0154877
0.0154114
0.0155385
0.0154368
0.0155131
0.0154368
0.0155385
0.0155385
0.0154114
0.0154622
0.0155385
0.067571
0.0654093
0.0155385
0.0156148
0.0153859
0.0156403
0.0153605
0.0153859
0.0154114
0.0154622
0.0153351
0.0154877
0.0154114
0.0155131
0.0154622
0.0155385
0.0154368
0.0155894
0.0154622
0.0154368
0.0154114
0.0154368
0.0154622
0.0155385
0.0154622
0.0155385
0.0156911
0.0154622
0.0155131
0.0153605
0.0153859
0.0152588
0.0156403
0.0154622
0.0154114
0.0154114
0.0153351
0.0154877
0.0153859
0.0153605
0.0154114
0.0155131
0.0156911
0.0153605
0.0154114
0.015564
0.0153605
0.0154622
0.0155131
0.0156911
0.0153859
0.0156911
0.015564
0.0155131
0.0155894
0.0154368
0.0155385
0.0154368
0.0155894
0.0155385
0.0154368
0.0155894
0.0154622
0.0153605
0.0155131
0.015564
0.0155385
0.0154877
0.0154368
0.0155894
0.0678762
0.0650787
0.0152842
0.0153859
0.0155131
0.0154877
0.0154622
0.015564
0.0156148
0.0154368
0.0152842
0.0154368
0.0156911
0.0154368
0.0154622
0.0154877
0.0154114
0.0153351
0.0154877
0.0155894
0.015564
0.0154368
0.0152588
0.0155894
0.0153351
0.0154114
0.0155894
0.0154877
0.0154114
0.0155894
0.0154622
0.0154622
0.0155894
0.0154114
0.0155385
0.0154368
0.0155131
0.0154368
0.0189718
0.0155385
0.0153605
0.0154368
0.0153351
0.0154877
0.0154114
0.0154114
0.015564
0.015564
0.0154877
0.0154622
0.0156148
0.0154114
0.0154877
0.0151571
0.0153351
0.0154114
0.0154368
0.0154114
0.0153097
0.0154368
0.0154877
0.0154877
0.0154622
0.0155385
0.015564
0.0155131
0.0153859
0.0154114
0.0154114
0.0154622
0.0678762
0.0651296
0.0153097
0.0155131
0.0152588
0.0154368
0.015564
0.0154877
0.0154622
0.0156148
0.0153859
0.0154877
0.0155894
0.0154622
0.0154114
0.0154877
0.0154114
0.0154114
0.0154368
0.0155894
0.0154114
0.0154622
0.0154114
0.0155131
0.0154114
0.0154114
0.0154877
0.0155894
0.0154368
0.015564
0.015564
0.0155131
0.015564
0.0154877
0.0154368
0.0155131
0.0155131
0.0155385
0.0153351
0.0155131
0.0154877
0.0154622
0.0155385
0.0155131
0.0154877
0.0154368
0.0154877
0.0154622
0.0154114
0.0154368
0.0153859
0.0153605
0.0154622
0.0153605
0.0154877
0.0154877
0.0155894
0.0152842
0.0155131
0.0153859
0.0153859
0.0154114
0.0154877
0.0153351
0.0153859
0.0155385
0.0154368
0.0154368
0.0154368
0.0153351
0.067749
0.0682576
0.0156403
0.0153605
0.0154877
0.0153605
0.0154622
0.0154622
0.0151571
0.015564
0.0153605
0.0153859
0.0153351
0.0155385
0.0153097
0.0154877
0.0154877
0.0154114
0.0154368
0.0153859
0.015564
0.0154622
0.0156403
0.0154622
0.0154622
0.0154622
0.0154368
0.0154622
0.0156148
0.0155894
0.0156911
0.0153605
0.0154368
0.0154622
0.0155131
0.0155131
0.0155385
0.0154622
0.0155385
0.0155894
0.0153097
0.0154622
0.0154368
0.0155131
0.0154877
0.0153859
0.0155131
0.0154622
0.015564
0.0154114
0.0154368
0.0154368
0.0156403
0.0154622
0.0155894
0.0154877
0.0155131
0.0154877
0.0153605
0.0155131
0.0152842
0.0153859
0.0154114
0.0155894
0.0154877
0.0154114
0.0153351
0.0153605
0.015564
0.0228882
0.0680796
0.0653585
0.0154622
0.0153859
0.0152588
0.0155894
0.0155385
0.0154622
0.0155385
0.0155131
0.0154622
0.0153097
0.0155131
0.0153859
0.0153351
0.0154622
0.0154877
0.0153859
0.0154368
0.0154368
0.0154368
0.015564
0.0154622
